bin_start,raw_count,bin_end,tp_rate,fp_rate,est_true,tag,station,position,period,status
2025-06-13 22:30:00,1144,2025-06-13 23:00:00,0.55,0.44999999999999996,629,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-13 23:00:00,1360,2025-06-13 23:30:00,0.55,0.44999999999999996,748,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-13 23:30:00,1135,2025-06-14 00:00:00,0.55,0.44999999999999996,624,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 00:00:00,2279,2025-06-14 00:30:00,0.5225,0.47750000000000004,1191,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 00:30:00,1532,2025-06-14 01:00:00,0.5225,0.47750000000000004,800,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 01:00:00,2333,2025-06-14 01:30:00,0.5225,0.47750000000000004,1219,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 01:30:00,1843,2025-06-14 02:00:00,0.5225,0.47750000000000004,963,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 02:00:00,2134,2025-06-14 02:30:00,0.5225,0.47750000000000004,1115,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 02:30:00,1828,2025-06-14 03:00:00,0.5225,0.47750000000000004,955,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 03:00:00,1692,2025-06-14 03:30:00,0.5225,0.47750000000000004,884,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 03:30:00,1542,2025-06-14 04:00:00,0.5225,0.47750000000000004,806,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 04:00:00,1739,2025-06-14 04:30:00,0.5225,0.47750000000000004,909,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 04:30:00,1815,2025-06-14 05:00:00,0.5225,0.47750000000000004,948,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 05:00:00,1360,2025-06-14 05:30:00,0.5225,0.47750000000000004,711,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 05:30:00,1102,2025-06-14 06:00:00,0.5225,0.47750000000000004,576,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 06:00:00,4548,2025-06-14 06:30:00,0.42000000000000004,0.58,1910,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 06:30:00,4698,2025-06-14 07:00:00,0.42000000000000004,0.58,1973,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 07:00:00,5299,2025-06-14 07:30:00,0.42000000000000004,0.58,2226,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 07:30:00,6060,2025-06-14 08:00:00,0.42000000000000004,0.58,2545,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 08:00:00,5681,2025-06-14 08:30:00,0.42000000000000004,0.58,2386,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 08:30:00,2625,2025-06-14 09:00:00,0.42000000000000004,0.58,1102,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 09:00:00,1642,2025-06-14 09:30:00,0.42000000000000004,0.58,690,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 09:30:00,6,2025-06-14 10:00:00,0.42000000000000004,0.58,3,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 10:00:00,15,2025-06-14 10:30:00,0.42000000000000004,0.58,6,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 10:30:00,527,2025-06-14 11:00:00,0.42000000000000004,0.58,221,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 11:00:00,183,2025-06-14 11:30:00,0.42000000000000004,0.58,77,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 11:30:00,126,2025-06-14 12:00:00,0.42000000000000004,0.58,53,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 12:00:00,892,2025-06-14 12:30:00,0.15000000000000002,0.85,134,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 12:30:00,633,2025-06-14 13:00:00,0.15000000000000002,0.85,95,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 13:00:00,376,2025-06-14 13:30:00,0.15000000000000002,0.85,56,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 13:30:00,5108,2025-06-14 14:00:00,0.15000000000000002,0.85,766,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 14:00:00,626,2025-06-14 14:30:00,0.15000000000000002,0.85,94,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 14:30:00,315,2025-06-14 15:00:00,0.15000000000000002,0.85,47,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 15:00:00,232,2025-06-14 15:30:00,0.15000000000000002,0.85,35,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 15:30:00,227,2025-06-14 16:00:00,0.15000000000000002,0.85,34,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 16:00:00,465,2025-06-14 16:30:00,0.15000000000000002,0.85,70,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 16:30:00,283,2025-06-14 17:00:00,0.15000000000000002,0.85,42,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 17:00:00,301,2025-06-14 17:30:00,0.15000000000000002,0.85,45,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 17:30:00,421,2025-06-14 18:00:00,0.15000000000000002,0.85,63,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 18:00:00,525,2025-06-14 18:30:00,0.405,0.595,213,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 18:30:00,1754,2025-06-14 19:00:00,0.405,0.595,710,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 19:00:00,729,2025-06-14 19:30:00,0.405,0.595,295,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 19:30:00,982,2025-06-14 20:00:00,0.405,0.595,398,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 20:00:00,828,2025-06-14 20:30:00,0.405,0.595,335,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 20:30:00,386,2025-06-14 21:00:00,0.405,0.595,156,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 21:00:00,411,2025-06-14 21:30:00,0.405,0.595,166,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 21:30:00,550,2025-06-14 22:00:00,0.405,0.595,223,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 22:00:00,328,2025-06-14 22:30:00,0.405,0.595,133,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 22:30:00,413,2025-06-14 23:00:00,0.405,0.595,167,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 23:00:00,298,2025-06-14 23:30:00,0.405,0.595,121,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-14 23:30:00,228,2025-06-15 00:00:00,0.405,0.595,92,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 00:00:00,1285,2025-06-15 00:30:00,0.6575,0.3425,845,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 00:30:00,493,2025-06-15 01:00:00,0.6575,0.3425,324,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 01:00:00,506,2025-06-15 01:30:00,0.6575,0.3425,333,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 01:30:00,615,2025-06-15 02:00:00,0.6575,0.3425,404,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 02:00:00,630,2025-06-15 02:30:00,0.6575,0.3425,414,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 02:30:00,546,2025-06-15 03:00:00,0.6575,0.3425,359,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 03:00:00,645,2025-06-15 03:30:00,0.6575,0.3425,424,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 03:30:00,526,2025-06-15 04:00:00,0.6575,0.3425,346,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 04:00:00,523,2025-06-15 04:30:00,0.6575,0.3425,344,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 04:30:00,436,2025-06-15 05:00:00,0.6575,0.3425,287,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 05:00:00,295,2025-06-15 05:30:00,0.6575,0.3425,194,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 05:30:00,197,2025-06-15 06:00:00,0.6575,0.3425,130,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 06:00:00,552,2025-06-15 06:30:00,0.475,0.525,262,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 06:30:00,713,2025-06-15 07:00:00,0.475,0.525,339,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 07:00:00,158,2025-06-15 07:30:00,0.475,0.525,75,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 07:30:00,207,2025-06-15 08:00:00,0.475,0.525,98,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 08:00:00,262,2025-06-15 08:30:00,0.475,0.525,124,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 08:30:00,147,2025-06-15 09:00:00,0.475,0.525,70,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 09:00:00,209,2025-06-15 09:30:00,0.475,0.525,99,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 09:30:00,224,2025-06-15 10:00:00,0.475,0.525,106,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 10:00:00,263,2025-06-15 10:30:00,0.475,0.525,125,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 10:30:00,206,2025-06-15 11:00:00,0.475,0.525,98,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 11:00:00,276,2025-06-15 11:30:00,0.475,0.525,131,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 11:30:00,248,2025-06-15 12:00:00,0.475,0.525,118,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
2025-06-15 12:00:00,898,2025-06-15 12:30:00,0.25749999999999995,0.7425,231,250609_RFUP1,RFUP1,Upstream,Post-flood,unknown
