bin_start,raw_count,bin_end,tp_rate,fp_rate,est_true,tag,station,position,period,status
2025-06-11 00:00:00,7,2025-06-11 00:30:00,1.0,0.0,7,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 00:30:00,4,2025-06-11 01:00:00,1.0,0.0,4,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 01:00:00,0,2025-06-11 01:30:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 01:30:00,0,2025-06-11 02:00:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 02:00:00,0,2025-06-11 02:30:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 02:30:00,0,2025-06-11 03:00:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 03:00:00,0,2025-06-11 03:30:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 03:30:00,0,2025-06-11 04:00:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 04:00:00,0,2025-06-11 04:30:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 04:30:00,0,2025-06-11 05:00:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 05:00:00,0,2025-06-11 05:30:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 05:30:00,0,2025-06-11 06:00:00,1.0,0.0,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 06:00:00,4,2025-06-11 06:30:00,0.4590163934426229,0.5409836065573771,2,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 06:30:00,0,2025-06-11 07:00:00,0.4590163934426229,0.5409836065573771,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 07:00:00,22,2025-06-11 07:30:00,0.4590163934426229,0.5409836065573771,10,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 07:30:00,0,2025-06-11 08:00:00,0.4590163934426229,0.5409836065573771,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 08:00:00,2,2025-06-11 08:30:00,0.4590163934426229,0.5409836065573771,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 08:30:00,5,2025-06-11 09:00:00,0.4590163934426229,0.5409836065573771,2,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 09:00:00,0,2025-06-11 09:30:00,0.4590163934426229,0.5409836065573771,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 09:30:00,1,2025-06-11 10:00:00,0.4590163934426229,0.5409836065573771,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 10:00:00,13,2025-06-11 10:30:00,0.4590163934426229,0.5409836065573771,6,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 10:30:00,14,2025-06-11 11:00:00,0.4590163934426229,0.5409836065573771,6,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 11:00:00,0,2025-06-11 11:30:00,0.4590163934426229,0.5409836065573771,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 11:30:00,0,2025-06-11 12:00:00,0.4590163934426229,0.5409836065573771,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 12:00:00,9,2025-06-11 12:30:00,0.42500000000000004,0.575,4,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 12:30:00,4,2025-06-11 13:00:00,0.42500000000000004,0.575,2,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 13:00:00,1,2025-06-11 13:30:00,0.42500000000000004,0.575,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 13:30:00,10,2025-06-11 14:00:00,0.42500000000000004,0.575,4,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 14:00:00,15,2025-06-11 14:30:00,0.42500000000000004,0.575,6,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 14:30:00,1,2025-06-11 15:00:00,0.42500000000000004,0.575,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 15:00:00,0,2025-06-11 15:30:00,0.42500000000000004,0.575,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 15:30:00,185,2025-06-11 16:00:00,0.42500000000000004,0.575,79,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 16:00:00,71,2025-06-11 16:30:00,0.42500000000000004,0.575,30,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 16:30:00,355,2025-06-11 17:00:00,0.42500000000000004,0.575,151,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 17:00:00,64,2025-06-11 17:30:00,0.42500000000000004,0.575,27,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 17:30:00,22,2025-06-11 18:00:00,0.42500000000000004,0.575,9,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 18:00:00,151,2025-06-11 18:30:00,0.16077170418006426,0.8392282958199357,24,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 18:30:00,7,2025-06-11 19:00:00,0.16077170418006426,0.8392282958199357,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 19:00:00,5,2025-06-11 19:30:00,0.16077170418006426,0.8392282958199357,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 19:30:00,0,2025-06-11 20:00:00,0.16077170418006426,0.8392282958199357,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 20:00:00,0,2025-06-11 20:30:00,0.16077170418006426,0.8392282958199357,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 20:30:00,2,2025-06-11 21:00:00,0.16077170418006426,0.8392282958199357,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 21:00:00,5,2025-06-11 21:30:00,0.16077170418006426,0.8392282958199357,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 21:30:00,12,2025-06-11 22:00:00,0.16077170418006426,0.8392282958199357,2,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 22:00:00,2,2025-06-11 22:30:00,0.16077170418006426,0.8392282958199357,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 22:30:00,10,2025-06-11 23:00:00,0.16077170418006426,0.8392282958199357,2,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 23:00:00,5,2025-06-11 23:30:00,0.16077170418006426,0.8392282958199357,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-11 23:30:00,112,2025-06-12 00:00:00,0.16077170418006426,0.8392282958199357,18,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 00:00:00,34,2025-06-12 00:30:00,0.36363636363636365,0.6363636363636364,12,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 00:30:00,3,2025-06-12 01:00:00,0.36363636363636365,0.6363636363636364,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 01:00:00,2,2025-06-12 01:30:00,0.36363636363636365,0.6363636363636364,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 01:30:00,29,2025-06-12 02:00:00,0.36363636363636365,0.6363636363636364,11,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 02:00:00,26,2025-06-12 02:30:00,0.36363636363636365,0.6363636363636364,9,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 02:30:00,7,2025-06-12 03:00:00,0.36363636363636365,0.6363636363636364,3,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 03:00:00,1,2025-06-12 03:30:00,0.36363636363636365,0.6363636363636364,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 03:30:00,2,2025-06-12 04:00:00,0.36363636363636365,0.6363636363636364,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 04:00:00,2,2025-06-12 04:30:00,0.36363636363636365,0.6363636363636364,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 04:30:00,0,2025-06-12 05:00:00,0.36363636363636365,0.6363636363636364,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 05:00:00,4,2025-06-12 05:30:00,0.36363636363636365,0.6363636363636364,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 05:30:00,0,2025-06-12 06:00:00,0.36363636363636365,0.6363636363636364,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 06:00:00,0,2025-06-12 06:30:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 06:30:00,4,2025-06-12 07:00:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 07:00:00,9,2025-06-12 07:30:00,0.10999999999999999,0.89,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 07:30:00,28,2025-06-12 08:00:00,0.10999999999999999,0.89,3,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 08:00:00,0,2025-06-12 08:30:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 08:30:00,10,2025-06-12 09:00:00,0.10999999999999999,0.89,1,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 09:00:00,0,2025-06-12 09:30:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 09:30:00,0,2025-06-12 10:00:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 10:00:00,0,2025-06-12 10:30:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 10:30:00,0,2025-06-12 11:00:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 11:00:00,1,2025-06-12 11:30:00,0.10999999999999999,0.89,0,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 11:30:00,859,2025-06-12 12:00:00,0.10999999999999999,0.89,94,250609_post,RFDO1,Downstream,Post-flood,no_net
2025-06-12 12:00:00,426,2025-06-12 12:30:00,0.36,0.64,153,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 12:30:00,3,2025-06-12 13:00:00,0.36,0.64,1,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 13:00:00,108,2025-06-12 13:30:00,0.36,0.64,39,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 13:30:00,0,2025-06-12 14:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 14:00:00,0,2025-06-12 14:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 14:30:00,0,2025-06-12 15:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 15:00:00,0,2025-06-12 15:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 15:30:00,0,2025-06-12 16:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 16:00:00,0,2025-06-12 16:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 16:30:00,0,2025-06-12 17:00:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 17:00:00,1,2025-06-12 17:30:00,0.36,0.64,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 17:30:00,3,2025-06-12 18:00:00,0.36,0.64,1,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 18:00:00,92,2025-06-12 18:30:00,0.08999999999999997,0.91,8,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-12 18:30:00,6855,2025-06-12 19:00:00,0.08999999999999997,0.91,617,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-12 19:00:00,6668,2025-06-12 19:30:00,0.08999999999999997,0.91,600,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 19:30:00,8035,2025-06-12 20:00:00,0.08999999999999997,0.91,723,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 20:00:00,7246,2025-06-12 20:30:00,0.08999999999999997,0.91,652,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 20:30:00,8916,2025-06-12 21:00:00,0.08999999999999997,0.91,802,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 21:00:00,13375,2025-06-12 21:30:00,0.08999999999999997,0.91,1204,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 21:30:00,12529,2025-06-12 22:00:00,0.08999999999999997,0.91,1128,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 22:00:00,12682,2025-06-12 22:30:00,0.08999999999999997,0.91,1141,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 22:30:00,16031,2025-06-12 23:00:00,0.08999999999999997,0.91,1443,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 23:00:00,15346,2025-06-12 23:30:00,0.08999999999999997,0.91,1381,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-12 23:30:00,14221,2025-06-13 00:00:00,0.08999999999999997,0.91,1280,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 00:00:00,13273,2025-06-13 00:30:00,0.0625,0.9375,830,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 00:30:00,11886,2025-06-13 01:00:00,0.0625,0.9375,743,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 01:00:00,9968,2025-06-13 01:30:00,0.0625,0.9375,623,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 01:30:00,14158,2025-06-13 02:00:00,0.0625,0.9375,885,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 02:00:00,12913,2025-06-13 02:30:00,0.0625,0.9375,807,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 02:30:00,10060,2025-06-13 03:00:00,0.0625,0.9375,629,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 03:00:00,15377,2025-06-13 03:30:00,0.0625,0.9375,961,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 03:30:00,13818,2025-06-13 04:00:00,0.0625,0.9375,864,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 04:00:00,8771,2025-06-13 04:30:00,0.0625,0.9375,548,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 04:30:00,13503,2025-06-13 05:00:00,0.0625,0.9375,844,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 05:00:00,12797,2025-06-13 05:30:00,0.0625,0.9375,800,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 05:30:00,8318,2025-06-13 06:00:00,0.0625,0.9375,520,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 06:00:00,10512,2025-06-13 06:30:00,0.11250000000000004,0.8875,1183,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 06:30:00,4344,2025-06-13 07:00:00,0.11250000000000004,0.8875,489,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 07:00:00,3148,2025-06-13 07:30:00,0.11250000000000004,0.8875,354,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 07:30:00,2584,2025-06-13 08:00:00,0.11250000000000004,0.8875,291,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 08:00:00,3275,2025-06-13 08:30:00,0.11250000000000004,0.8875,368,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 08:30:00,3680,2025-06-13 09:00:00,0.11250000000000004,0.8875,414,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 09:00:00,2524,2025-06-13 09:30:00,0.11250000000000004,0.8875,284,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 09:30:00,2731,2025-06-13 10:00:00,0.11250000000000004,0.8875,307,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 10:00:00,3400,2025-06-13 10:30:00,0.11250000000000004,0.8875,383,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 10:30:00,2453,2025-06-13 11:00:00,0.11250000000000004,0.8875,276,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 11:00:00,1676,2025-06-13 11:30:00,0.11250000000000004,0.8875,189,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 11:30:00,2463,2025-06-13 12:00:00,0.11250000000000004,0.8875,277,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 12:00:00,3871,2025-06-13 12:30:00,0.13249999999999995,0.8675,513,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 12:30:00,1137,2025-06-13 13:00:00,0.13249999999999995,0.8675,151,250609_post,RFDO1,Downstream,Post-flood,cleaning
2025-06-13 13:00:00,1111,2025-06-13 13:30:00,0.13249999999999995,0.8675,147,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 13:30:00,10327,2025-06-13 14:00:00,0.13249999999999995,0.8675,1368,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 14:00:00,6361,2025-06-13 14:30:00,0.13249999999999995,0.8675,843,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 14:30:00,18,2025-06-13 15:00:00,0.13249999999999995,0.8675,2,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 15:00:00,148,2025-06-13 15:30:00,0.13249999999999995,0.8675,20,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 15:30:00,0,2025-06-13 16:00:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
2025-06-13 16:00:00,2,2025-06-13 16:30:00,0.13249999999999995,0.8675,0,250609_post,RFDO1,Downstream,Post-flood,normal
